expert / experte automobile;voiture,sciences,math,physique,conduire;L'expert automobile apprécie les dommages subis lors d'un accident, recherche les causes du sinistre, détermine les responsabilités techniques éventuelles et joue un rôle d'arbitre en cas de conflit entre les parties impliquées.Il vérifie que les véhicules sont aux normes de sécurité et il conseille les clients qui le sollicitent pour la vente et l'achat d'un véhicule d'occasion. Lorsqu'il est désigné par un tribunal, l'expert peut avoir à évaluer le montant des préjudices matériels subis.L'expert automobile maîtrise non seulement la technique automobile, mais il doit aussi connaître la législation en matire d'assurances, de responsabilité, de code de la route, tre au courant de la valeur d'un véhicule pour évaluer le montant des dégâts et la durée des réparations.Beaucoup de travail administratif, certes, mais il est indispensable d'avoir le sens des contacts humains et une bonne dose de psychologie pour exercer ce métier. Il doit établir de bonnes relations entre le réparateur, le sinistré, la compagnie d'assurances et mettre tout le monde d'accord sur le montant des réparations.C'est donc aussi un médiateur. Il doit tre disponible parce que le sinistré veut toujours que sa voiture soit réparée dans les plus brefs délais. Il peut tre appelé à tout moment sur les lieux d'un accident.L'expert automobile travaille soit pour un bureau d'experts comme salarié ou comme indépendant, soit seul (comme indépendant), soit pour une compagnie d'assurances (comme salari).Leurs clients sont des cabinets privés, l'administration, de simples particuliers ou d'autres compagnies d'assurances.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/expert-automobile-absolut-fotolia.jpg?itok=-FwAIlPI
mécanicien-outilleur / mécanicienne-outilleuse;voiture,conduire,manuel;Dans les ateliers, les outilleurs se répartissent généralement le travail, mais toutes les tâches peuvent tre réalisées par un seul mécanicien outilleur.Le fraiseur-outilleur est chargé de réaliser les opérations d'usinage à l'aide d'une fraiseuse qui donne sa forme à l'outil.Puis l'ajusteur-monteur est chargé de procéder à la finition des éléments qui permet aux différents éléments obtenus de s'ajuster trs précisément les uns aux autres.Vient enfin le montage qui assemble les éléments pour constituer l'outil.L'ajusteur-monteur étudie le plan d'ensemble de l'outillage. Il repre alors la position relative des différents éléments qui le constituent. Il en déduit la suite des opérations d'assemblage à exécuter.Puis il contrôle chacun des éléments précédemment usinés et effectue les retouches indispensables à leur bon ajustage. Il exécute ensuite le montage de ces divers éléments afin de constituer l'outil. Enfin, il procde à des essais d'outillage sur les machines d'atelier.L'outilleur termine par des essais qui sont destinés à vérifier la qualité des pices fabriquées par l'outil.L'outilleur doit pouvoir déchiffrer les données du client (industrie automobile, électroménager, bâtiment) et imaginer la pice dans l'espace (tout cela à partir de coupes, sections, perspectives).De bonnes aptitudes en dessin pour le traage des outillages et de l'habileté manuelle sont donc indispensables.Aujourd'hui la plupart des ateliers sont équipées de machines à commandes numériques. Le mécanicien outilleur est formé pour surveiller l'exécution de la pice dont les données ont été commandées par ordinateur.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/mecanicien-outilleur-Bilderbox-Fotolia.jpg?itok=Eq5gE3Zs
monteur en pneumatiques;voiture;"Le monteur en pneumatiques s'occupe des pneus et de divers organes de sécurité (freins, amortisseurs, géométrie des trains avant et arrire, éclairage) sur tous types de véhicules :
automobile, 4x4, camion, vélo, moto, machine agricole, engin de chantier É
Il accueille le client et réceptionne le véhicule, détecte les types d'usure de la gomme du pneu ainsi que le mauvais fonctionnement du parallélisme, des systmes de freins ou de direction.
Il réalise différents contrôles au niveau des pneus (pression, déformation, équilibrage des roues, etc.) ainsi qu'au niveau des organes de sécurité.
Il change les pneus et équilibre les roues. Il replace les amortisseurs, remplace les plaquettes de freins et réalise les réglages nécessaires.
Il est parfois amené à changer le pot d'échappement, faire la vidange du réservoir d'huile et remplacer les ampoules électriques.
Pour réaliser ces tâches, il utilise des outils et des matériels divers : appareils de mesure, pont élévateur, cric, démonte-pneu, bancs de contrôle et de freinage, etc.
Il respecte les consignes de montage du fabricant et les rgles de sécurité. Il travaille dans des délais courts.
Le monteur en pneumatiques travaille dans un atelier, quelquefois dehors, avec d'autres professionnels, sous la responsabilité du chef d'atelier ou d'entreprise.
Il est en relation directe avec le client : accueil, diagnostic, remise du véhicule.
Il peut travailler le samedi. Il a alors des jours de repos en semaine. Il doit porter un bleu de travail.
Le monteur en pneumatiques travaille dans les entreprises de distribution de pneumatiques, garages, grandes surfaces ou centres auto franchisés, concessionnaires auto.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/pneumatiques.jpg?itok=KzKhZkC6
technicien en mécanique;voiture;"Selon les entreprises, on distingue plusieurs fonctions :
Le technicien d'études conoit ou améliore différents produits mécaniques (éléments de moteur, boîte de vitesses...). Il prend connaissance du cahier des charges. Puis il choisit les solutions mécaniques les mieux adaptées. Il calcule alors les caractéristiques de la pice ou du produit : dimensions, matériaux à utiliser. Il réalise ensuite en CAO (conception assistée par ordinateur) une image en 3 dimensions. Enfin il édite, à partir de l'image 3 D obtenue, les plans destinés aux ateliers.
Le technicien des méthodes doit fabriquer au moindre coét, mais en respectant des normes de qualité précises, les pices ou les produits conus par le service études. Pour une pice mécanique, par exemple, il réalise les opérations nécessaires à sa fabrication (tournage, fraisage, perage, etc.). Ensuite, il met au point le programme informatique qui permet à la machine d'exécuter automatiquement cette série d'opérations. Enfin, il lance la fabrication et en assure le suivi.
Le technico-commercial assure la vente des produits auprs des services et réseaux de distribution. Il doit avoir à la fois des compétences techniques et commerciales pour expliciter, démontrer puis vendre les produits ou pices fabriquées.
Le technicien de maintenance assure l'entretien des installations de production dans les ateliers. Il organise le travail des équipes d'intervention et exécute lui-mme parfois les dépannages délicats. Il peut également modifier ou améliorer les équipements existants.
Quelle que soit la fonction, les conditions de travail sont difficiles : travail souvent posté (2x8, 3x8), travail en fin de semaine, astreintes, travail dans un milieu bruyant, etc.
Les principaux secteurs concernés sont la construction mécanique, automobile, aéronautique, ferroviaire, machinisme agricole, la productique.
Les qualités requises sont le goét de la réalisation concrte, l'esprit de rigueur et de méthode.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/technicien-en-mecanique-Fotolia.jpg?itok=fEH1Ri3S
ergonome;voiture;Traditionnellement, l'ergonome travaille à la prévention des accidents et à l'amélioration des conditions de travail dans l'entreprise.Il intervient lorsque les conditions de production sont jugées dangereuses ou pénibles (produits toxiques, bruits, poussires, chaleur, horaires).Il va sur le terrain, observe l'environnement, examine comment les gens travaillent, y compris les gestes et attitudes corporelles. Il interroge les salariés pour évaluer l'éventuel écart qui existe entre la réalité du travail et la description qu'ils en donnent.Il peut avoir recours à la prise de vue (vidéo, photos, enregistrement d'événements) pour étudier les postures et les conditions de travail.A partir de ces éléments, il établit un diagnostic et propose des solutions si problme il y a. Il analyse la situation et fait des recommandations de manire à réduire les nuisances et à améliorer les conditions de travail.Depuis quelques années, son champ d'action s'est élargi et de nouvelles tâches lui sont confiées. On fait appel ainsi à lui pour établir, en collaboration avec des cadres et des ingénieurs, des définitions de poste dans le but de réorganiser un service, d'introduire de nouvelles machines ou de nouveaux circuits informatiques.Il participe également à des programmes d'aménagement, de rénovation ou de construction de bâtiments ou de locaux de travail, o sont pris en compte le confort des opérateurs, la facilité d'utilisation des matériels. Le handicap fait partie de ses missions.L'ergonome participe aussi à l'évolution du contenu des tâches. Il intervient dans la revalorisation des postes, l'organisation d'actions de formation et la responsabilisation des opérateurs.L'ergonome est de plus en plus sollicité pour adapter, par exemple, des logiciels aux besoins des utilisateurs ou encore faciliter l'intervention sur un appareil en améliorant les notices d'utilisation.Pour exercer ce métier, il faut avoir un sens aigu de l'observation et un bon esprit d'analyse.L'ergonome peut travailler seul en tant que libéral, mais aussi comme salarié dans des grandes entreprises (chimie, métallurgie, sidérurgie, EDF) ou dans des cabinets conseil     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-10/ergonome.jpg?itok=BUrQHxmz
monteur-câbleur;voiture,conduire,manuel;Le travail du monteur-câbleur consiste à monter dans des chassis ou boitiers des composants électriques (résistance, bobine) ou à souder sur un circuit imprimé des composants électroniques : transistor par exemple.Il étudie d'abord un schéma de montage ou un plan de câblage. Il reconnaît par leurs couleurs les divers composants ou les fils à câbler pour déterminer leur emplacement.Il peut alors effectuer le câblage. Il raccorde les composants à des fils conducteurs, en les soudant. Il contrôle le câblage réalisé (solidité des soudures, par exemple) et réalise les mesures électriques pour vérifier le fonctionnement correct de l'appareil ou des câbles.Il utilise des outils de câblage (pinces à dénuder, tournevis, etc.), de soudure (fer à souder), de tôlerie (perceuse, lime), de mesures électriques (voltmtre, ampremtre), des machines de pose pour insérer des composants électroniques ainsi que des machines à souder et dessouder.Le monteur-câbleur travaille dans des entreprises industrielles qui conoivent, fabriquent et installent des équipements électriques et électroniques. Les secteurs d'activité sont trs nombreux : BTP, télécommunications, armée, automobile, énergie... Il peut également travailler au sein de sociétés de maintenance pour assurer l'entretien et la réparation d'équipements divers (appareils électriques médicaux, armoires techniques, appareils électriques industriels tels que des radars, scanners).Selon les cas, le monteur-câbleur travaille seul ou en équipe, en atelier, sur site mais aussi dans des laboratoires ou des lieux sensibles comme les zones à atmosphre contrôlée. Il est exposé à la poussire, aux vibrations, aux ondes radio et doit porter des vtements de protection. Il doit respecter certaines rgles de sécurité.Le travail peut tre posté, organisé en équipes tournantes. Le monteur-câbleur peut aussi devoir travailler le soir, le week-end et les jours fériés dans le cadre d'astreinte (service de garde pour assurer des dépannages urgents).     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/monteur-cableur-unsplash.jpg?itok=bQ6wfwwO
carrossier / carrossire;voiture,conduire,manuel;Pour commencer son travail sur un véhicule accidenté, le carrossier / la carrossire établit un premier diagnostic des réparations à effectuer aprs examen des dégâts.Lors d'une réparation soumise à assurance, le garagiste doit attendre la visite de l'expert automobile qui donne l'ordre d'effectuer la remise à neuf du véhicule. Cette réparation suit les normes du constructeur et le carrossier est responsable de la qualité du travail rendu.Le carrossier n'exerce plus de faon traditionnelle. Aujourd'hui, le débosselage, le planage, le redressage puis le remodelage s'effectuent rarement pour des accros sur la carrosserie. Il s'agit le plus souvent de remplacer par une neuve une pice de carrosserie abîmée.Le métier évolue grâce aux progrs techniques et le carrossier utilise des outils de haute technicité comme le banc de mesure au laser.Le travail est souvent bruyant et les horaires variables. Le carrossier réparateur travaille dans des locaux qui doivent tre ventilés en raison de la nocivité des produits utilisés. La station debout est la plus fréquente.Ce métier demande aussi des connaissances en électricité, mécanique et électronique.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/carrossier-WorldSkills.jpg?itok=Pcj_9HeR
electricien eltronicien automobile;voiture,sciences,math,physique,conduire;L'électricien électronicien automobile/ l'électricienne électronicienne automobile possde à la base des connaissances en électricité et en mécanique. Avec les évolutions technologiques, il devient maintenant un véritable technicien de la maintenance automobile spécialisé en électronique.Le secteur de l'automobile a été profondément transformé : automatisation, parking assisté, ABS, GPS se généralisent à presque tous les modles.Dans une voiture, la part de l'électronique représente désormais prs une part importante du prix d'une voiture et les équipements sophistiqués liés essentiellement à la sécurité se multiplient.L'industrie automobile franaise devient donc une industrie de main-d'oeuvre de plus en plus qualifiée pour la construction mais aussi la maintenance et l'entretien des véhicules.A l'aide d'appareils de mesure et de contrôle perfectionnés, l'électricien électronicien automobile contrôle l'allumage, l'injection électronique, le systme antipollution, l'ordinateur de bord, le systme GPS ou la climatisation.Si des dysfonctionnements sont mis à jour, il effectue les réparations nécessaires. Avant la remise du véhicule au client, il procde aux derniers essais et contrôles sur route.Ce professionnel doit avoir une trs bonne connaissance de la technique automobile et s'adapter aux évolutions qui sont nombreuses et rapides dans ce domaine.Il est le plus souvent employé dans les grands garages et les services d'entretien ou aprs vente des constructeurs ou des concessionnaires. Les centres de contrôle sont aussi un terrain d'intervention pour ce spécialiste.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/electricien-electronicien-automobile-WorldSkills.jpg?itok=Qg0odW_T
agent de maintenance en mécanique industrielle;voiture,sciences,math,physique,conduire;L'agent / l'agente de maintenance en mécanique industrielle est en premire ligne en cas de panne, il entretient et répare les machines et cherche l'origine des pannes. Il analyse leur gravité et évalut le temps nécessaire aux réparations.L'agent de maintenance peut travailler dans le service maintenance d'une usine sur des machines à commandes numériques, ou bien pour une entreprise sous-traitant la maintenance d'une société cliente. Mais quel que soit leur employeur, il travaille en atelier et souvent dans l'urgence.En cas de panne, il doit tre capable de réparer rapidement pour limiter le temps de l'immobilisation de la chaîne de production. Le métier peut tre stressant.Un mécanicien en maintenance de véhicules industriels peut exercer son métier aussi bien dans une entreprise de transport que dans une société commerciale, industrielle ou agricole, ou encore dans un garage ou chez un concessionnaire de poids lourds.Il peut également tre rattaché à un atelier d'entretien ou de révision. La SNCF dispose notamment de gigantesques entrepôts de matériels roulants qu'il faut vérifier en permanence.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/maintenance-en-mecanique-industrielle-WorldSkills.jpg?itok=9MmFNoLz
qualiticien;voiture,sciences,math,physique,conduire;Par définition, la démarche qualité est transversale à plusieurs secteurs d'activité, industries et services : automobile, aéronautique, industrie pharmaceutique, agroalimentaire, transports, assurances, etc.Le qualiticien / la qualiticienne travaille en lien avec la direction et tous les responsables opérationnels : recherche-développement, méthodes, production. Son rôle est central pour obtenir une certification et un label qualité pour les produits de l'entreprise.Ë toutes les étapes du processus, il met en place les points de contrôle des produits. Il veille mme au bon entretien des machines et des locaux.En cas de besoin, il élabore des opérations correctives ou préventives. S'il y a défaillance, il en analyse les causes, il propose des solutions et les communique aux services concernés.Au stade du produit fini, il en valide la conformité au cahier des charges initial, aux normes et aux réglementations.Ingénieur, responsable ou technicien de contrôle qualité, le qualiticien est aussi un pédagogue. Il sensibilise le personnel au souci de qualité, d'hygine et de sécurité. Il vérifie que les consignes diffusées pour chaque poste de travail sont applicables et efficaces. Il les corrige si nécessaire.C'est également l'interlocuteur de l'administration (répression des fraudes) et des clients (suivi des réclamations).Le qualiticien effectue surtout un travail de bureau et de laboratoire. Néanmoins, ses visites de terrain et des sites de production font aussi partie de son quotidien.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/Qualiticien-aquqrius-fotolia.jpg?itok=2IoS-4-N
mécatronicien / mécatronicienne;voiture;"Le mécatronicien/ la mécatronicienne est au carrefour de plusieurs disciplines : la mécanique, l'électronique et l'informatique, origine du nom de sa discipline : MECATRONIQUE.Aujourd'hui les systmes mécatroniques sont présents dans de multiples produits et technologie : l'ABS ou la direction assistée au sein des voitures, les véhicules à guidage automatique, les machines à laver intelligentes"", les autofocus, les camescopes, les lecteurs interactifs de disque laser, les drones, les robots qui collaborent avec l'humain, la domotique. Mais on les retrouve aussi au sein de l'industrie (machine à commande numérique, robots industriels, capteurs autonomes communicants...).Au fait de toutes ces disciplines, le mécatronicien assure la maintenance ou conoit des ensembles intelligents qui seront ensuite intégrés dans d'autres produits et matériels pour améliorer leurs performances et ou optimiser leurs fonctionnalités. Parmi ses fonctions intelligentes on retrouve par exemple : réduction de la consommation énergétique, réactivité accrue par rapport aux événements extérieurs....Le technicien en mécatronique est axé sur la réparation et l'entretien. Il assure la maintenance corrective et préventive des installations et appareils composés d'éléments mécaniques, hydrauliques, pneumatiques, électriques et électroniques. Il installe, met en service et procde aux réglages et à la surveillance des différents systmes et intervient en cas de panne.L'ingénieur mécatronicien intervient dans la phase de conception de nouveaux produits, de nouveaux composants ou de nouvelles machines de production. Il modélise ces derniers sur son ordinateur à l'aide de logiciels de CAO (conception assistée par ordinateur), DAO (dessin assisté par ordinateur), CFAO (conception fabrication assistées par ordinateur) ou de TGAO (technologie de groupe assistée par ordinateur) puis procde à la phase de tests et contrôles en laboratoire avant de lancer la fabrication. Intégré au sein d'une équipe mixte (ergonome, designer, ingénieur/technicien de bureau d'études ou d'essais...) qui peut varier en fonction des projets, il maîtrise les normes qualité, les méthodes de résolution de problmes et bien entendu l'anglais technique.Le mécatronicien peut exercer dans des secteurs d'activité trs variés : automobile, aéronautique et le spatial, les systmes embarqués, le bâtiment, l'industrie chimique, les équipements énergétiques etc. ";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/mecatronicien-WorldSkills.jpg?itok=Cfx5V0sa
ingénieur d'étude et de développement;voiture;L'ingénieur / l'ingénieure mécanicien d'étude et de développement réalise l'avant projet et la conception de la partie mécanique d'un ensemble instrumental.Il effectue les calculs correspondants (cinématique, dynamique, statique) et la recherche documentaire concernant les matériaux et les techniques à mettre en oeuvre.Il connaît les concepts et pratiques de la construction mécanique. Sa recherche est orientée vers l'amélioration des produits, la fabrication de produits nouveaux et la maîtrise de technologies nouvelles.Il prépare les plans. Il maîtrise jusque dans leur mise en oeuvre, les rgles et techniques du dessin industriel. En lien avec le client ou le donneur d'ordre, il établit un cahier des charges.Il travaille rarement seul. La plus souvent il dirige une équipe et doit avoir des aptitudes à communiquer, ainsi qu'une grande capacité d'adaptation.Son outil de travail est de plus en plus la CAO (conception assistée par ordinateur) qui lui permet d'explorer le champ des solutions possibles. Il suit la fabrication et la construction des projets réalisés en interne ou en sous-traitance. Il contrôle la qualité des prestations, organise et rend compte des essais et de la mise au point.Il rédige des notices et rapports techniques (documents, analyses, interfaces, montage et maintenance). Il gre les moyens matériels du bureau d'études et le budget associé à une étude. Il intervient comme conseiller technique. Il intgre et coordonne également les spécialités connexes à la mécanique.Il doit, en outre, assurer la veille technologique sur les matériaux et les techniques de la construction mécanique. Il a une bonne connaissance de l'anglais et des bases de données.Suivant les cas, l'ingénieur exerce dans les services et laboratoires de recherche, dans les bureaux d'études, dans les services de contrôle, ou bien encore dans la production ou les services d'essais.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/2.233-%20Drobot%20Dean%20-%20Fotolia.jpg?itok=ROQLgIkt
ingénieur / ingénieure en construction automobile;voiture,sciences,math,physique,conduire;"L'ingénieur automobile/ l'ingénieur automobile est présent de la conception à la commercialisation en passant par la production.Son rôle est de coordonner les recherches, adapter les méthodes pour optimiser la conception des véhicules, garantir la production et favoriser la vente.Il y a plusieurs types d'ingénieurs automobile :L'ingénieur d'études est responsable de la conception et du développement d'un élément particulier d'un véhicule : moteur, boite de vitesse, carrosserieÉL'ingénieur méthodes est chargé, à la suite du de la mise au point du produit, de mettre en oeuvre les moyens pour le fabriquer (process, outillage, ergonomie) ;L'ingénieur qualité conoit, définit, organise et met en oeuvre les différentes procédures garantissant la qualité du produit (respect du cahier des charges, contrôle des normes, environnement).L'ingénieur de maintenance est une personne ressource qui assure le lien entre son entreprise, les constructeurs et les équipementiers. Il est tourné sur l'aprs-vente.L'ingénieur logistique occupe un poste stratégique dans une usine d'assemblage ou de production de pices détachées : planification des livraisons, emballage, type de camion, rationalisation des transportsÉL'ingénieur styliste ou designer automobile bénéficie d'un statut à part. Promoteur de l'image du constructeur, il dessine les nouvelles lignes de voitures (prototype, compétition) tout en tenant compte des contraintes techniques et marketing.     ";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/ingenieur-automobile-michael-mroczek.jpg?itok=4lIEAXkU
opérateur régleur sur machine automatisée;voiture,sciences,math,physique,conduire;L'opérateur régleur /opératrice régleusesur machines automatisées peut travailler dans n'importe quel secteur industriel : la mécanique, l'aéronautique, la chimie, la construction électrique, l'agroalimentaire...Avec l'évolution des techniques (informatique, numérisation), ce métier connaît de profondes mutations. Le professionnel gagne en autonomie et ses fonctions se diversifient.L'opérateur régleur sur machines automatisées aussi habile que minutieux, prépare, équipe, rgle et conduit une machine-outil pour réaliser des pices à l'unité ou en grande série. Il veille au bon déroulement des différentes opérations d'usinage.Sur un écran, il vérifie les processus et peut intervenir à tout moment pour des modifications ou des contrôles.Il est également chargé de la maintenance de premier niveau de la machine.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/machine-automatisee-artstudio-pro-Fotolia.jpg?itok=edA4O6LD
psychomotricien / psychomotricienne;sciences,santé;"Tics, bégaiement, troubles du comportementÉ Parce que les difficultés psychologiques s'expriment souvent par le corps, le psychomotricien traite les troubles du geste et du mouvement aussi bien chez les nourrissons, les enfants, les adultes et les personnes âgées.
Le psychomotricien a pour mission de rééduquer par l'harmonie corporelle, d'aider à retrouver un bien-tre, voire de supprimer purement et simplement un handicap.
Pour atténuer ou corriger les troubles de ses patients, le psychomotricien, qui exerce toujours sur prescription médicale, utilise plusieurs méthodes : expression corporelle, éducation gestuelle, activités de coordination et de rythme, jeuxÉ
L'efficacité de la thérapie dépend en grande partie de la relation patient-thérapeute.
Ce métier exige donc, outre des connaissances théoriques et un savoir-faire technique, des qualités de compréhension, de disponibilité, d'adaptation à l'autreÉ et beaucoup de patience. Angoissés ou déprimés s'abstenir !
Les psychomotriciens sont des auxiliaires de santé diplômés d'ƒtat, inscrits auprs de la DRJSCS (Direction régionale de la Jeunesse, des Sports et de la Cohésion sociale). La plupart exercent en tant que salariés en hôpital, en service de puériculture, de pédiatrie, de gériatrie ou en centre de réadaptation. Ils travaillent souvent en équipe avec des médecins, des kinésithérapeutes, des psychologues... Seuls 9% des psychomotriciens exercent dans le libéral.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-10/psychomotricien.jpg?itok=56cXmK-c
masseur / masseuse-kinésithérapeute;sciences,santé;Le masseur-kinésithérapeute, ou kiné dans le langage courant, agit sur prescription médicale. Il réalise de faon manuelle ou instrumentale des actes destinés à prévenir, rétablir, suppléer l'altération des capacités fonctionnelles de ses patients.A partir du diagnostic d'un médecin et de l'examen des radiographies, puis de son examen clinique, il décide du traitement à mettre en pratique : massages, exercices et mouvements pratiqués par le patient sous son contrôle. Ce travail, réparti sur la durée du traitement, permet de corriger de mauvaises attitudes.L'objectif du kinésithérapeute est aussi de réduire voire de supprimer la douleur. S'il soigne les affections bénignes telles que les lombalgies, torticolis ou entorses, il traite aussi les traumatismes dus aux accidents ou les conséquences du vieillissement.Il palpe, masse, remodle les muscles avec douceur ou intensément suivant les besoins. Il utilise crmes et onguents, la chaleur, le froid ou l'électricité.Il donne aussi des conseils au patient afin qu'il puisse s'auto-rééduquer et éviter de rencontrer à nouveau les mmes difficultés.Il intervient également dans le domaine sportif en cas de traumatisme musculaire, par exemple, (remise en forme, relaxation, massage) et en thalassothérapie (balnéothérapie, hydrothérapie).Il peut travailler en libéral (formule choisie par la plus grande majorité des kinés diplômés), seul ou avec des associés dans un cabinet privé. Pour s'installer, mieux vaut éviter les régions déjà saturées comme l'Ile de France et le Sud et privilégier les zones plutôt rurales. Il peut aussi exercer dans des hôpitaux, centres de rééducation fonctionnelle ou établissements thermaux o il est associé à une équipe inter-professionnelle.Une bonne résistance physique est indispensable. Il travaille le plus souvent debout et produit des efforts physiques prolongés.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-10/kinesitherapeutes.jpg?itok=RqIqUe5t
infirmier / infirmire;enfants,sciences,santé;"Au sein de l'hôpital, l'infirmier et l'infirmire sont un maillon important de l'équipe médicale. Il doit tre capable d'apporter son concours à l'élaboration d'un diagnostic.
Il procde aux soins spécifiques et d'hygine nécessités par l'état de santé du malade : prise de la tension et de la température, pose de pansements, prélvements sanguins et injections, préparation et distribution des médicaments, préparation du patient pour le bloc opératoire...
L'infirmier assure également des tâches administratives : suivi des dossiers médicaux...
Il fait le lien entre le malade et le milieu hospitalier. Il se doit d'tre à l'écoute, de rencontrer les familles, d'assurer un accompagnement et un suivi psychologique. Le métier est éprouvant physiquement et psychologiquement.
L'organisation du travail implique une présence permanente auprs des malades. Le travail de nuit et pendant le week-end est une des caractéristiques du métier.
Si 85 % des infirmiers travaillent en hôpital, établissement public ou privé, certains ouvrent un cabinet en libéral (2 000 à 3 000 par an) d'autres exercent dans les établissements scolaires, dans des structures de médecine du travail ou autres types de structures (maisons de retraite, centres de réadaptation, centres anti-cancéreux ou de soins palliatifs), dans des entreprises (EDF, secteur du bâtiment et des travaux publics).
Le métier est trs féminisé : 87 % des infirmiers sont des femmes.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/infirmier-infirmiere-fotolia.jpg?itok=uPDFTRYO
psychologue;sciences,santé;"Derrire le mot psy"" se profilent différentes spécialités.Le psychologue clinicien utilise différentes méthodes thérapeutiques et intervient auprs des enfants (crches, PMI, services d'aide sociale à l'enfance, centre médico-psycho-pédagogiques) ; à l'hôpital dans les services de psychiatrie ou services spécialisés (gérontologie, pédiatrie) ; auprs de la justice, pour les expertises, la rééducation des délinquants, la protection judiciaire de la jeunesse.Le psychologue du travail exerce dans les entreprises et est affecté aux ressources humaines, les instituts de sondage, les cabinets de recrutement ou les sociétés d'études marketing. Il a pour missions le recrutement et la sélection du personnel, l'organisation de la production et des services commerciaux, le suivi de carrires et de la formation professionnelle, la gestion du stress et des conflits, l'accompagnement social des restructurations...Le psychologue formateur est un spécialiste de la formation professionnelle d'adultes, soutien aux apprentissages, conseils en orientation, bilans de compétence, aide à la réinsertion de personnes en grande difficulté...Le psychologue en libéral exerce essentiellement en psychologie clinique (bilan psychologique, psychothérapie...). Son activité concerne également le monde du travail et de l'entreprise.Le psychologue scolaire s'occupe de difficultés scolaires ds l'école maternelle. Deux conditions : avoir exercé en tant que professeur des écoles et posséder une licence de psychologie.Le conseiller d'orientation-psychologue est fonctionnaire. Il informe les collégiens, lycéens et étudiants sur les métiers et les formations en liaison avec les goéts ou aptitudes du consultant.Attention : le titre de psychologue est réglementé. Formation à bac + 5 minimum.""";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/psychologue-Fotolia.jpg?itok=BFxV3Uer
animateur socioculturel / animatrice socioculturelle;enfants,santé;"Les missions de l'animateur / animatrice socioculturel sont multiples. Selon son niveau de qualification, il organise des activités culturelles ou des rencontres entre les habitants d'un quartier, il conoit et monte des projets, en négocie le financement avec la région, le département ou la commune;L'animateur socioculturel peut aussi informer sur les mesures sociales telles que le RSA (revenu de solidarité active), participer à l'alphabétisation, conseiller les personnes en difficulté, les diriger vers d'autres travailleurs sociauxÉ Dans certaines situations conflictuelles, il joue parfois un rôle de négociateur entre groupes ou individus.L'animateur socioculturel peut exercer dans des centres culturels, des centres sociaux, des foyers de jeunes, des MJC (maisons des jeunes et de la culture), des foyers de travailleurs, des maisons familiales, des villages de vacances, des clubs du troisime âgeÉLa fonction publique représente un employeur important des animateurs socioculturels : un animateur sur deux est employé par les collectivités locales, qui recrutent ces professionnels à tous les niveaux de qualification.     ";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/animateur-socioculturel-Xavier-Xicluna-min-agri.jpg?itok=REAVHxMc
assistant maternel / assistante maternelle;enfants;"En l'absence des parents, l'assistante maternelle ou veille au bien-tre, à l'éducation et à la sécurité des enfants.
Elle les nourrit, les promne, leur prodigue des soins et joue avec eux. En général, tout ce qu'elle entreprend est décidé avec l'accord des parents.
Le plus souvent, l'assistante maternelle accueille les enfants chez elle, à la journée, lorsque les parents travaillent.
Elle peut également exercer en tant que garde d'enfant au domicile des parents : dans ce cas, les enfants dont elle a la charge peuvent avoir jusqu'à 10 ans. Cette formule permet aux enfants de rester dans l'environnement qui leur est familier. Un enfant malade, par exemple, peut ainsi demeurer dans son lit sans avoir besoin de se déplacer.
Repas, promenades, jeux, toiletteÉ En fin de journée, l'assistante maternelle rend compte aux parents des activités de leur enfant.
Cette profession exige un bon équilibre nerveux et beaucoup de patience. Les horaires sont trs variables, puisque déterminés en fonction des besoins de l'enfant et des contraintes horaires des parents.
La plupart des assistantes maternelles travaillent en tant qu'indépendantes, rémunérées directement par les parents. Elles peuvent aussi tre employées par une crche familiale : dans ce cas, elles sont payées par la municipalité.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/assistante-maternelle-Jamie-Wilson-Fotolia.jpg?itok=KtNZkm-2
